col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131,col132,col133,col134,col135,col136,col137,col138,col139,col140,col141,col142,col143,col144,col145,col146,col147,col148,col149,col150,col151,col152,col153,target
215,621,2243,9087,526,1494,5338,1536,4282,4990,215,-132894,82143776,-50774578554.0,-112564,69577092,-43006629220.0,58933524,-36427470014.0,-30855112930.0,609964.3941,10540876.34,7241666422.0,1066850000000.0,10540876.34,640680334.5,50368495522.0,7241666422.0,50368495522.0,1066850000000.0,0,0,0,2,3,3,0,0,0,0,0,2,0,0,4,1,2,0,0,2,0,17,5,5,20,6,6,16,15,6,15,15,12,12,5,15,17,4,4,20,394,4522,65508,1046308,6165.0,68105.0,957011.0,104081.0,1130259.0,1840497.0,394.0,-1777146.0,8015871236.0,-36155900000000.0,-2422845.0,10928295065.0,-49292400000000.0,14898936281.0,-67202000000000.0,-91618900000000.0,4.76e+23,-5.3599999999999996e+26,2.8899999999999996e+31,-4.35e+35,-5.3599999999999996e+26,1.15e+30,-4.49e+34,2.8899999999999996e+31,-4.49e+34,-4.35e+35,0.0,0.0,0.0,35.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,44.0,7.0,17.0,0.0,0.0,23.0,0.0,511.0,5489.0,72905.0,1102721.0,6461.0,66673.0,858543.0,105063.0,1067685.0,1874981.0,511.0,-2799390.0,15335795494.0,-84013600000000.0,-3295110.0,18051461034.0,-98890600000000.0,21248066252.0,-116402000000000.0,-137015000000000.0,6.17e+23,-2.44e+26,3.08e+31,-4.36e+35,-2.44e+26,1.7699999999999998e+30,-4.31e+34,3.08e+31,-4.31e+34,-4.36e+35,0.0,0.0,1.0
225,663,2343,9237,509,1491,5251,1327,3817,3791,225,-148512,98026230,-64703053824.0,-114016,75256632,-49673582264.0,57776390,-38135489888.0,-29277657376.0,638334.8311,14027404.42,6602082296.0,1267300000000.0,14027404.42,631305506.7,105435000000.0,6602082296.0,105435000000.0,1267300000000.0,1,1,0,0,0,0,0,0,0,1,1,3,0,2,1,3,1,0,3,0,0,11,12,12,16,2,10,16,14,16,17,14,19,19,19,15,1,12,157,2636,55322,1098890,1842,30688,643196.0,11640.0,242976.0,-33924.0,157.0,-411216.0,1077072202.0,-2821140000000.0,-287352.0,752635048.0,-1971330000000.0,525921060.0,-1377500000000.0,-962540000000.0,1.9e+23,-3.2699999999999996e+25,4.07e+30,4.49e+34,-3.2699999999999996e+25,-7.11e+29,8.42e+33,4.07e+30,8.42e+33,4.49e+34,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,22.0,0.0,19.0,15.0,20.0,10.0,0.0,39.0,0.0,0.0,196.0,2011.0,16391.0,58417.0,2960.0,32150.0,321086.0,55448.0,628956.0,999056.0,196.0,-392145.0,784575865.0,-1569720000000.0,-577200.0,1154828790.0,-2310500000000.0,1699805848.0,-3400880000000.0,-5005820000000.0,2.37e+23,-2.35e+26,1.54e+31,-2.39e+35,-2.35e+26,1.01e+30,-2.37e+34,1.54e+31,-2.37e+34,-2.39e+35,2.0,13.0,0.0,0.0,0.0
59,120,278,702,120,242,556,264,518,618,59,-6960,821078,-96867378.0,-6960,821042,-96858884.0,821064,-96857242.0,-96862422.0,8369.278896,18806.17241,4675539.497,415576675.5,18806.17241,347961.4008,2410105.447,4675539.497,2410105.447,415576675.5,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,3,1,5,17,17,6,5,25,386,5764,92012,-43,838,16142,-1523,80,-26083,25,-9264,3432672,-1271856732,1032,-380916.0,140567274.0,41004.0,-15041682.0,1526604.0,3.02e+22,9.389999999999999e+25,1.9000000000000002e+28,8.649999999999999e+33,9.389999999999999e+25,1.77e+29,1.61e+33,1.9000000000000002e+28,1.61e+33,8.649999999999999e+33,3.0,0.0,2.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,16.0,-53.0,-1275.0,-20903.0,320.0,1127.0,7755.0,4132.0,14845.0,59936.0,16.0,795.0,38051.0,1711773.0,-4800.0,-236313.0,-11150223.0,1437732.0,70066161.0,-429890784.0,1.93e+22,-4.2299999999999994e+25,1.09e+30,-1.27e+34,-4.2299999999999994e+25,-7.03e+28,-1.36e+33,1.09e+30,-1.36e+33,-1.27e+34,6.0,0.0,7.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,193,583,1969,154,348,984,356,724,904,77,-14668,2794258,-532325806.0,-11704,2229498,-424712730.0,1779056,-338887080.0,-270431104.0,43690.47288,507920.7454,129666871.8,17998014421.0,507920.7454,14186856.01,1098638170.0,129666871.8,1098638170.0,17998014421.0,1,1,0,0,0,2,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,2,6,7,9,1,9,6,13,15,9,52,941,13095,178331,-337,1470,43024,-9043,-26380,-152527,52,-47991,44287145,-40865432283.0,17187.0,-15854380.0,14623637252.0,5669407.0,-5227079158.0,1866069897.0,6.28e+22,2.6799999999999998e+26,-1.33e+30,4.21e+34,2.6799999999999998e+26,3.38e+29,5.85e+33,-1.33e+30,5.85e+33,4.21e+34,5.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,20.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,-316.0,-6520.0,-99640.0,955.0,3180.0,5786.0,13885.0,62380.0,191785.0,30.0,9164.0,2789448.0,845690792.0,-27695.0,-8446660.0,-2566544814.0,25550585.0,7779773540.0,-23556153365.0,3.62e+22,-1.84e+26,3.3999999999999997e+30,-4.0900000000000003e+34,-1.84e+26,-2.53e+29,-4.23e+33,3.3999999999999997e+30,-4.23e+33,-4.0900000000000003e+34,6.0,10.0,0.0,0.0,0.0,13.0,8.0,0.0,13.0,0.0,0.0,1.0
115,256,696,2158,207,451,1181,445,959,1083,115,-29184,7406264,-1879580562.0,-23598,5988547,-1519760427.0,4842382,-1228866203.0,-993686478.0,65252.00495,986157.811,185538397.7,26762343697.0,986157.811,27395969.24,2265125054.0,185538397.7,2265125054.0,26762343697.0,0,0,0,0,2,1,0,0,1,1,1,0,2,2,1,0,0,0,0,0,0,15,13,9,13,14,14,5,5,6,10,11,-4,-573,-11679,-193743,505,-287,-55483,11563,56569,203563,-4,-2865,-1981653.0,-1337197563.0,2525.0,1735903.0,1166156525.0,-1518587.0,-1015933237.0,884198993.0,-4.83e+21,-1.62e+26,2.61e+30,-5.16e+34,-1.62e+26,-4.2000000000000004e+27,-5.85e+33,2.61e+30,-5.85e+33,-5.16e+34,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,3.0,10.0,11.0,0.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,943.0,15933.0,246349.0,-100.0,4344.0,101392.0,-6532.0,-6810.0,-138196.0,40.0,-36777.0,33807395.0,-31071614967.0,3900.0,-3579056.0,3283723208.0,373468.0,-341888334.0,34902204.0,4.83e+22,1.59e+26,-1.04e+30,4.03e+34,1.59e+26,3.8400000000000004e+28,5.29e+33,-1.04e+30,5.29e+33,4.03e+34,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,9.0,2.0,1.0
57,105,245,657,92,174,414,174,324,374,57,-5880,606620,-62588268.0,-5152,531474,-54830866.0,465694,-48040842.0,-42096802.0,8085.574527,53468.52939,4360513.808,399203902.1,53468.52939,744809.9405,23733059.88,4360513.808,23733059.88,399203902.1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,2,6,5,2,16,6,21,108,-212,-27132,236,1128,-2350,4968,27858,111392,21,-2160,221404,-22633260,-4720,485400,-49744638.0,1063192.0,-109314126.0,-240002560.0,2.54e+22,-1.32e+24,1.46e+30,-2.9e+34,-1.32e+24,1.66e+29,-3.23e+33,1.46e+30,-3.23e+33,-2.9e+34,0.0,7.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,14.0,231.0,5227.0,114039.0,-86.0,270.0,23404.0,-4188.0,-20742.0,-106952.0,14.0,-3003.0,645559.0,-139098573.0,1118.0,-238122.0,50827692.0,84564.0,-17800110.0,5809160.0,1.69e+22,7.079999999999999e+25,-8.28e+29,3.16e+34,7.079999999999999e+25,-4.24e+28,4.23e+33,-8.28e+29,4.23e+33,3.16e+34,0.0,9.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61,112,246,610,145,259,549,375,665,1021,61,-6720,740342,-81567870.0,-8700,958419,-105588177.0,1240850,-136694845.0,-176982354.0,8652.983266,-11431.20284,6462014.29,445187523.4,-11431.20284,480244.2473,-23981844.95,6462014.29,-23981844.95,445187523.4,2,0,1,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,6,14,3,5,11,15,5,5,458,5932,79172,-394,607,14971,-6106,-5079,-87964,5,-1832,635224,-200215220,1576.0,-540749.0,167090199.0,459602.0,-138926391.0,115020712.0,6.04e+21,1.32e+26,-1.23e+30,2.09e+34,1.32e+26,2.29e+29,2.7e+33,-1.23e+30,2.7e+33,2.09e+34,3.0,0.0,5.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,-246.0,-3528.0,-48144.0,506.0,217.0,-5499.0,6638.0,8963.0,90596.0,23.0,5412.0,1267308.0,295086912.0,-11132.0,-2613779.0,-610535487.0,5383394.0,1261119427.0,-2601070208.0,2.78e+22,-7.439999999999999e+25,1.7199999999999998e+30,-1.86e+34,-7.439999999999999e+25,-1.24e+29,-1.8799999999999998e+33,1.7199999999999998e+30,-1.8799999999999998e+33,-1.86e+34,17.0,0.0,5.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
136,319,887,2755,347,804,2206,1057,2394,3533,136,-43065,13636861,-4318260051.0,-46845,14833666,-4697190446.0,16135863,-5109485408.0,-5558092563.0,77167.58847,155014.773,340796772.7,24467750450.0,155014.773,29926597.61,-2305436843.0,340796772.7,-2305436843.0,24467750450.0,1,0,2,0,1,0,0,3,3,1,1,0,0,0,1,0,1,0,0,1,0,8,17,9,3,5,3,1,10,11,9,20,8,9,15,8,196,2567,35079,525815,691,13950,209008,-2575,77186.0,-151097.0,196.0,-500565.0,1278395945.0,-3264910000000.0,-134745.0,344130568.0,-878890000000.0,92628739.0,-236571000000.0,-63673111725.0,2.37e+23,4.33e+26,1.8199999999999998e+30,6.47e+34,4.33e+26,4.32e+29,1.16e+34,1.8199999999999998e+30,1.16e+34,6.47e+34,7.0,0.0,10.0,0.0,5.0,0.0,0.0,28.0,26.0,8.0,9.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,11.0,0.0,118.0,351.0,1731.0,16275.0,1811.0,9184.0,83222.0,23281.0,113796.0,325295.0,118.0,-41067.0,14293047.0,-4974814833.0,-211887.0,73745860.0,-25667955052.0,380470917.0,-132427000000.0,-683177000000.0,1.43e+23,-1.5e+26,6.58e+30,-6.47e+34,-1.5e+26,-1.66e+29,-5.75e+33,6.58e+30,-5.75e+33,-6.47e+34,9.0,0.0,22.0,0.0,11.0,0.0,0.0
116,266,748,2396,243,582,1698,587,1448,1557,116,-30590,8066932,-2127378356.0,-27945,7369314,-1943378694.0,6732173,-1775332388.0,-1621852857.0,65819.41369,656339.1451,204634347.6,26689678706.0,656339.1451,19995798.4,1218154106.0,204634347.6,1218154106.0,26689678706.0,2,1,0,0,0,1,1,2,0,0,0,1,3,0,0,2,0,0,0,0,0,12,13,1,6,13,16,13,1,7,8,8,16,2,84,411,3587,56595,1412,9073,93421,19962,134365,267134,84.0,-34113.0,13855109.0,-5627915187.0,-117196.0,47596297.0,-19332262041.0,163506970.0,-66407423673.0,-228113000000.0,1.01e+23,-1.43e+26,5.489999999999999e+30,-5.21e+34,-1.43e+26,-6.91e+28,-4.0399999999999996e+33,5.489999999999999e+30,-4.0399999999999996e+33,-5.21e+34,11.0,13.0,0.0,0.0,0.0,4.0,9.0,21.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,98.0,1148.0,14162.0,168032.0,437.0,5366.0,63906.0,6143.0,66694.0,118739.0,98.0,-111356.0,126532946.0,-143779000000.0,-42389.0,48166262.0,-54731229784.0,18339167.0,-20838754494.0,-7936012769.0,1.18e+23,1.9e+26,2.81e+30,-2.2900000000000003e+34,1.9e+26,6.05e+29,-6.06e+32,2.81e+30,-6.06e+32,-2.2900000000000003e+34,17.0,1.0,0.0,0.0,0.0,10.0,5.0,7.0,1.0
133,372,1264,4854,256,647,2065,600,1361,1624,133,-49104,18129568,-6693656010.0,-33792,12476039,-4606222407.0,8585816,-3169874063.0,-2181497256.0,377326.8113,11534446.52,3616701456.0,747722000000.0,11534446.52,549980313.2,88475339526.0,3616701456.0,88475339526.0,747722000000.0,3,2,0,0,3,0,0,1,3,0,0,1,1,0,1,0,0,2,0,0,0,1,18,12,8,13,5,9,18,9,5,15,2,9,1,1,5,2,450,1813,11369,84037,4728,18816,118720.0,63498.0,259752.0,936678.0,450.0,-814037.0,1472573481.0,-2663860000000.0,-2122872.0,3840213888.0,-6946850000000.0,10014648330.0,-18116200000000.0,-47244200000000.0,5.44e+23,6.869999999999999e+25,2.0099999999999999e+31,-1.82e+35,6.869999999999999e+25,1e+30,-1.23e+34,2.0099999999999999e+31,-1.23e+34,-1.82e+35,30.0,29.0,0.0,0.0,32.0,0.0,0.0,4.0,29.0,0.0,0.0,3.0,5.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,0.0,135.0,3050.0,47192.0,733322.0,-1306.0,6394.0,166946.0,-23538.0,14232.0,-332266.0,135.0,-408700.0,1237279692.0,-3745620000000.0,175004.0,-529772506.0,1603700000000.0,226826050.0,-686601000000.0,293945000000.0,1.63e+23,8.229999999999999e+26,-3.11e+30,8.75e+34,8.229999999999999e+26,1.56e+30,1.36e+34,-3.11e+30,1.36e+34,8.75e+34,24.0,7.0,0.0,0.0,0.0
236,637,2199,8755,521,1347,4505,1385,3399,4151,236,-149695,94952145,-60228834283.0,-122435,77660565,-49260373469.0,63518579,-40289827081.0,-32953197917.0,669542.3117,15644214.07,7140944057.0,1272240000000.0,15644214.07,797723079.1,107573000000.0,7140944057.0,107573000000.0,1272240000000.0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,3,0,0,3,0,0,0,18,15,13,13,13,18,15,10,13,13,13,18,15,10,13,13,13,273,3537,46881,635913,4322,56029,742717.0,69746.0,903877.0,1144148.0,273.0,-962064.0,3390356880.0,-11947800000000.0,-1175584.0,4142809723.0,-14599400000000.0,5062264110.0,-17839600000000.0,-21799000000000.0,3.3e+23,-3.87e+26,1.9399999999999998e+31,-2.59e+35,-3.87e+26,5.48e+29,-2.5e+34,1.9399999999999998e+31,-2.5e+34,-2.59e+35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,90.0,0.0,22.0,0.0,0.0,19.0,0.0,0.0,0.0,237.0,3528.0,53964.0,845982.0,3116.0,46140.0,702270.0,42728.0,628650.0,609794.0,237.0,-832608.0,2925048204.0,-10276000000000.0,-735376.0,2583459420.0,-9075990000000.0,2281764888.0,-8016100000000.0,-7079990000000.0,2.86e+23,-1.48e+26,1.2599999999999998e+31,-1.2099999999999998e+35,-1.48e+26,2.03e+29,-9.28e+33,1.2599999999999998e+31,-9.28e+33,-1.2099999999999998e+35,0.0,0.0,0.0,0.0,1.0
227,633,2123,7953,695,1836,5860,2569,6524,10541,227,-143058,90157148,-56818518312.0,-157070,98987211,-62383057521.0,108683194,-68493252493.0,-75202677824.0,644008.9185,1038732.458,10952386976.0,264051000000.0,1038732.458,813568263.5,-196140000000.0,10952386976.0,-196140000000.0,264051000000.0,1,2,1,1,1,4,0,1,1,0,1,1,2,0,2,1,2,0,0,2,0,4,12,5,16,6,6,2,8,13,6,20,11,15,17,1,3,6,15,2,9,13,17,20,853.0,12076.0,204144.0,3560548.0,7173.0,102485.0,1748587.0,77221.0,1145951.0,988725.0,853.0,-10288752.0,124101000000.0,-1496890000000000.0,-6111396.0,73714699433.0,-889135000000000.0,43785668800.0,-528136000000000.0,-313707000000000.0,1.03e+24,6.57e+26,2.8099999999999997e+31,-1.44e+35,6.57e+26,1.6299999999999999e+30,-8e+32,2.8099999999999997e+31,-8e+32,-1.44e+35,15.0,26.0,16.0,1.0,3.0,38.0,0.0,8.0,20.0,0.0,12.0,2.0,30.0,0.0,31.0,4.0,36.0,0.0,0.0,34.0,0.0,404.0,221.0,-41363.0,-1093951.0,7446.0,34742.0,17372.0,147560.0,925518.0,2811942.0,404.0,-89063.0,19592719.0,-4302008543.0,-3000738.0,661552274.0,-145539000000.0,22288199792.0,-4913960000000.0,-165547000000000.0,4.88e+23,-8.81e+26,3.9599999999999996e+31,-7e+35,-8.81e+26,2.33e+30,-7.5500000000000005e+34,3.9599999999999996e+31,0.0
106,221,579,1745,213,436,1120,489,986,1227,106,-23205,5080043,-1112149815.0,-22365,4896028,-1071837618.0,4718865,-1033027366.0,-995661735.0,60145.32631,689321.0117,176014842.2,24744502626.0,689321.0117,18423741.38,1493523363.0,176014842.2,1493523363.0,24744502626.0,1,0,2,0,1,0,0,1,0,0,0,0,3,0,1,2,0,0,0,0,0,13,1,13,3,16,16,5,8,15,3,13,47,537,6327,86937,85,1105,7997,907,10385,11893,47,-24702,12982932.0,-6823688592.0,-3910.0,2055130.0,-1080216628.0,326032.0,-171376824.0,-27240892.0,5.68e+22,1.28e+26,9.07e+29,1.54e+33,1.28e+26,3.41e+29,1.5199999999999998e+33,9.07e+29,1.5199999999999998e+33,1.54e+33,2.0,0.0,14.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,96.0,807.0,10967.0,159087.0,1261.0,10589.0,139305.0,15403.0,127189.0,202189.0,96.0,-76665.0,61228373.0,-48903280719.0,-119795.0,95667527.0,-76404704705.0,149486777.0,-119379000000.0,-186536000000.0,1.16e+23,-5.97e+25,4.5899999999999996e+30,-3.6600000000000003e+34,-5.97e+25,-5.27e+28,-2.5799999999999998e+33,4.5899999999999996e+30,-2.5799999999999998e+33,-3.6600000000000003e+34,10.0,0.0,10.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0
155,396,1208,4062,341,851,2535,949,2333,3053,155,-60984,23994056,-9440499714.0,-52514,20661359,-8129170297.0,17791942,-7000139805.0,-6028044566.0,87948.3545,715706.5049,339673481.5,29004942240.0,715706.5049,40125796.79,-666280048.0,339673481.5,-666280048.0,29004942240.0,0,0,1,0,1,0,6,0,1,0,1,2,1,1,0,1,0,1,0,0,0,11,12,16,18,14,5,9,12,7,7,7,7,7,7,13,3,251,683,-7663,-243433,4527,24801,113631,68625.0,420897.0,1045959.0,251.0,-170750.0,116148098.0,-79000314722.0,-1131750.0,769918110.0,-523724000000.0,5103007146.0,-3471580000000.0,-23009200000000.0,3.03e+23,-5.18e+26,1.8599999999999999e+31,-2.28e+35,-5.18e+26,-4.930000000000001e+28,-2.1800000000000003e+34,1.8599999999999999e+31,-2.1800000000000003e+34,-2.28e+35,0.0,0.0,16.0,0.0,6.0,0.0,69.0,0.0,7.0,0.0,1.0,10.0,15.0,5.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,-117.0,668.0,23858.0,460952.0,-3169.0,-11414.0,43984.0,-54079.0,-280028.0,-883657.0,-117.0,78824.0,-53076798.0,35721965360.0,-373942.0,251898734.0,-169599000000.0,-1195118838.0,804975000000.0,-3819500000000.0,-1.41e+23,5.53e+26,-1.3699999999999998e+31,2.07e+35,5.53e+26,1.13e+29,2.21e+34,-1.3699999999999998e+31,2.21e+34,2.07e+35,0.0,0.0,1.0,0.0,11.0,0.0
418,1687,8571,48997,1287,5057,25467,4979,18843,21783,418,-703479,1183931675,-1992520000000.0,-536679,903211361,-1520070000000.0,689054483,-1159650000000.0,-884694000000.0,49807139.09,2206900150.0,3922960000000.0,502969000000000.0,2206900150.0,333485000000.0,50985800000000.0,3922960000000.0,50985800000000.0,502969000000000.0,2,0,1,3,1,0,0,3,3,3,1,3,2,2,4,3,3,2,1,0,0,16,13,17,8,16,8,17,1,13,8,3,18,10,15,9,17,19,4,14,4,15,1,15,9.0,14.0,11.0,18.0,9.0,12.0,15.0,4.0,5.0,10.0,12.0,16.0,10.0,12.0,2730.0,27944.0,322348.0,3985112.0,34737.0,355554.0,4164984.0,539087.0,5554442.0,8688315.0,2730.0,-76259176.0,2130210000000.0,-5.95e+16,-94797273.0,2648040000000.0,-7.4e+16,3291770000000.0,-9.2e+16,-1.14e+17,3.3e+24,-1.37e+27,1.58e+32,-1.8899999999999998e+36,-1.37e+27,7.54e+30,-1.6499999999999999e+35,1.58e+32,-1.6499999999999999e+35,-1.8899999999999998e+36,30.0,0.0,11.0,69.0,32.0,0.0,0.0,20.0,67.0,82.0,26.0,100.0,11.0,44.0,88.0,41.0,26.0,39.0,17.0,0.0,0.0,3008.0,36478.0,544640.0,8662888.0,33720.0,401832.0,5951850.0,429840.0,5098308.0,5883972.0,3008.0,-109689346.0,3999920000000.0,-1.46e+17,0.0
117,225,499,1221,237,420,868,551,918,1401,117,-26100,5822374,-1298866854.0,-27492,6132795,-1368092645.0,6459986,-1441056987.0,-1517964402.0,16596.70561,38718.59025,10736793.26,837362466.1,38718.59025,1178084.192,-2005829.695,10736793.26,-2005829.695,837362466.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,0,1,16,17,17,17,12,20,17,20,566,10290,188738,-128,1666,38586,-3424,8198,-79136,20,-10754,5776698,-3099749114,2432,-1302398.0,696564450.0,291488.0,-155274170.0,34257632.0,2.42e+22,1.03e+26,-4.97e+29,2.38e+34,1.03e+26,1.31e+29,3.6199999999999996e+33,-4.97e+29,3.6199999999999996e+33,2.38e+34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,7.0,0.0,0.0,-321.0,-6285.0,-119613.0,468.0,2499.0,29499.0,9204.0,62607.0,177396.0,0.0,-321.0,-212367.0,-105400551.0,468.0,302955.0,149244801.0,-428844.0,-210242085.0,294764676.0,-2097152.0,-1.38e+26,2.08e+30,-4.67e+34,-1.38e+26,-8.01e+28,-5.92e+33,2.08e+30,-5.92e+33,-4.67e+34,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
218,593,2039,7997,613,1596,5368,2099,5170,8059,218,-128681,75958223,-44837108639.0,-133021,78519540,-46348717350.0,81168203,-47911864888.0,-49528327357.0,618475.5252,4931721.063,9236639569.0,602530000000.0,4931721.063,730028770.2,-88552794704.0,9236639569.0,-88552794704.0,602530000000.0,1,0,0,4,0,3,0,1,4,2,0,1,0,0,0,1,0,4,1,0,0,6,10,19,4,9,18,9,4,9,1,12,4,10,18,16,6,8,18,4,6,18,9,772,8289.0,112749.0,1734765.0,7860.0,80685.0,1062753.0,108352.0,1075213.0,1762746.0,772.0,-6390819.0,52904903919.0,-437961000000000.0,-6060060.0,50166766485.0,-415294000000000.0,47570400352.0,-393800000000000.0,-373419000000000.0,9.32e+23,1.92e+26,3.46e+31,-3.7e+35,1.92e+26,2.07e+30,-3.02e+34,3.46e+31,-3.02e+34,-3.7e+35,10.0,0.0,0.0,43.0,0.0,37.0,0.0,17.0,43.0,15.0,0.0,11.0,0.0,0.0,0.0,15.0,0.0,59.0,3.0,0.0,0.0,655.0,6003.0,74077.0,1088079.0,5200.0,43281.0,491929.0,43230.0,288041.0,350224.0,655.0,-3925962.0,23531587954.0,-141045000000000.0,-3400800.0,20383830081.0,-122177000000000.0,17657163230.0,-105834000000000.0,-91677100000000.0,7.91e+23,5.95e+26,1.7499999999999998e+31,5.08e+33,5.95e+26,5.88e+29,1.3100000000000002e+34,1.7499999999999998e+31,1.3100000000000002e+34,0.0
78,166,386,958,130,269,613,250,501,538,78,-12782,2094642,-343263470.0,-10010,1640349,-268809875.0,1284650,-210515939.0,-164871962.0,11064.47041,67112.2231,5897759.417,545799300.8,67112.2231,918311.3552,29304809.03,5897759.417,29304809.03,545799300.8,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,3,20,11,6,19,11,3,5,23,87,-643,-30099,373,1861,4615,7287,43351,142501,23,-1914,158306,-13032336,-8206,683332.0,-56544100.0,2928996.0,-244063384.0,-1045913992.0,2.78e+22,-3.5199999999999996e+25,2e+30,-3.57e+34,-3.5199999999999996e+25,1.33e+29,-3.87e+33,2e+30,-3.87e+33,-3.57e+34,0.0,0.0,8.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,31.0,513.0,9547.0,183033.0,-67.0,1283.0,42257.0,-4785.0,-19135.0,-117571.0,31.0,-15390.0,7641448.0,-3794669316.0,2010.0,-995476.0,493070592.0,125396.0,-61872504.0,7342008.0,3.74e+22,1.2e+26,-7.37e+29,3.57e+34,1.2e+26,3.3100000000000004e+28,4.97e+33,-7.37e+29,4.97e+33,3.57e+34,0.0,0.0,10.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0
291,977,4189,20333,1031,3513,15333,4579,15673,22817,291,-283330,275863070,-268594000000.0,-298990,291109456,-283438000000.0,307200308,-299103000000.0,-315637000000.0,4953478.289,9717143.035,248667000000.0,-22602800000000.0,9717143.035,18663729308.0,-8737380000000.0,248667000000.0,-8737380000000.0,-22602800000000.0,1,8,3,0,1,5,1,0,3,1,3,0,2,2,3,0,2,0,0,1,0,11,2,11,13,2,5,17,17,3,7,14,11,1,15,9,2,3,3,2,2,6,6,9,6.0,15.0,6.0,9.0,2.0,20.0,6.0,13.0,14.0,2.0,10.0,2.0,15.0,2696.0,22699.0,274199.0,3963385.0,19299.0,155045.0,1856169.0,184371.0,1446239.0,1702185.0,2696.0,-61173805.0,1388070000000.0,-3.15e+16,-52010805.0,1180160000000.0,-2.68e+16,1003380000000.0,-2.28e+16,-1.94e+16,3.26e+24,3.0700000000000003e+27,7.56e+31,-5.2e+34,3.0700000000000003e+27,6.22e+30,5.56e+34,7.56e+31,5.56e+34,-5.2e+34,13.0,158.0,44.0,0.0,6.0,123.0,10.0,0.0,65.0,34.0,16.0,0.0,35.0,43.0,75.0,0.0,15.0,0.0,0.0,29.0,0.0,1955.0,15616.0,176622.0,2259940.0,26069.0,200429.0,2249945.0,376303.0,2881149.0,5738681.0,1955.0,-30513664.0,476258000000.0,-7433440000000000.0,-50938826.0,1.0
